college_code,college_name,branch_name,category,percentile,merit_rank,round,admission_type
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Civil Engineering,GSEBC,75.33,32107,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Civil Engineering,LOPEN,81.89,17080,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Civil Engineering,LSC,72.32,39087,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Civil Engineering,LOBC,75.00,32871,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Civil Engineering,LSEBC,76.79,28600,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,GOPEN,88.94,4849,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,GNTB,85.83,9522,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,GOBC,88.69,5206,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,GSEBC,88.46,5462,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,LOPEN,88.80,5024,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,LSC,86.34,8671,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,LOBC,88.63,5282,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Computer Engineering,EWS,82.06,16787,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,GOPEN,88.34,5621,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,GOBC,87.31,7132,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,LOPEN,89.60,4033,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,LSC,82.23,16386,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,LSEBC,87.80,6388,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Information Technology,EWS,76.50,29319,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,85.53,10064,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,GSC,79.00,23488,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,GNTA,80.71,19626,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,GNTD,80.59,19873,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,GOBC,83.71,13423,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,85.94,9346,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,LSEBC,85.82,9564,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Telecommunication Engg,EWS,75.35,32075,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),GOPEN,81.65,17634,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),GSC,75.41,31921,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),GOBC,77.66,26632,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),GSEBC,80.97,19031,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LOPEN,80.82,19347,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LSC,63.94,53387,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LNTC,72.80,37989,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LOBC,78.47,24713,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LSEBC,77.31,27365,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),EWS,71.35,41284,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics Engineering ( VLSI Design and Technology),LNTB,73.17,37177,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GOPEN,82.41,15999,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GSC,71.54,40871,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GST,74.97,33809,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GNTC,77.03,28051,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GOBC,71.33,41350,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,GSEBC,80.15,20872,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,LOPEN,76.21,30024,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,LOBC,68.21,47426,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Mechanical Engineering,LNTA,70.46,43164,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GOPEN,79.84,21531,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GSC,69.71,44644,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GNTB,77.18,27685,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GNTC,78.00,25838,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GOBC,75.20,32417,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),GSEBC,77.35,27316,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),LOPEN,77.65,26691,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),LSC,70.82,42376,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),LOBC,76.71,28794,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Electronics and Communication(Advanced Communication Technology),EWS,61.32,55502,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,GOPEN,88.17,5875,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,LOPEN,90.34,3162,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,LSC,82.06,16738,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,LOBC,86.80,7919,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,LSEBC,88.51,5401,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6794,"Anantrao Pawar College of Engineering & Research, Pune (Un-Aided)",Artificial Intelligence and Data Science,EWS,81.39,18136,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,GOPEN,69.00,46016,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,GSC,63.47,53824,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,GNTA,61.74,55236,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,GOBC,49.42,57785,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,LOPEN,85.37,10357,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,LNTC,83.37,14102,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,LOBC,65.94,51042,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Civil Engineering,LSEBC,76.68,28874,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GOPEN,82.31,16212,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GSC,73.14,37193,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GNTA,79.77,21712,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GNTB,79.94,21345,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GNTC,80.17,20815,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GNTD,74.06,35058,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GOBC,80.42,20267,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,GSEBC,79.31,22742,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,LOPEN,85.71,9745,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,LSC,77.14,27774,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Computer Engineering,LOBC,84.17,12477,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,GOPEN,86.67,8158,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,GSC,77.00,28141,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,GNTC,84.39,12074,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,GOBC,84.61,11689,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,GSEBC,82.17,16536,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,LOPEN,87.17,7361,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,LOBC,86.00,9291,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Electrical Engineering,LNTA,75.94,30632,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,GOPEN,81.54,17847,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,GNTA,70.15,43813,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,GOBC,71.13,41732,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,LOPEN,87.64,6630,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,LSC,75.23,32354,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,LNTC,81.28,18383,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6795,"Shri.Someshwar Shikshan Prasarak Mandal, Sharadchandra Pawar College of Engineering & Technology, Someshwar Nagar (Un-Aided)",Mechanical Engineering,LSEBC,75.64,31411,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GOPEN,82.79,15264,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GSC,75.84,30880,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GST,72.37,38955,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GNTA,80.26,20619,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GNTB,74.16,34891,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GNTC,78.68,24268,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GNTD,82.26,16307,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GOBC,78.75,24062,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,GSEBC,81.53,17874,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,LOPEN,84.42,12004,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,LSC,79.12,23189,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,LOBC,81.63,17663,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,LSEBC,83.05,14710,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,PWD-O,62.16,54921,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,EWS,65.47,51689,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Civil Engineering,LNTA,76.63,29022,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,DEFR-SEBC,83.31,14223,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,GOPEN,90.50,3013,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,GSC,87.03,7596,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,GNTA,88.44,5494,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,GOBC,90.19,3333,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,GSEBC,90.17,3364,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LOPEN,91.18,2422,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LSC,83.94,12968,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LNTB,84.34,12144,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LNTC,87.37,7037,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LNTD,87.14,7384,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,LOBC,90.91,2646,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,PWD-O,75.43,31870,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,DEF-O,83.37,14077,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Computer Engineering,EWS,85.66,9834,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GOPEN,87.71,6507,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GSC,80.94,19108,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GNTB,87.18,7354,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GNTC,85.65,9865,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GNTD,87.47,6885,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GOBC,85.24,10579,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,GSEBC,86.29,8754,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,LOPEN,86.88,7818,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,LSC,82.00,16923,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,LNTA,80.53,20007,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,LOBC,85.54,10036,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,LSEBC,86.53,8358,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,DEF-O,81.65,17643,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Electronics and Telecommunication Engg,EWS,80.00,21115,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Mechanical Engineering,GOPEN,80.00,21186,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
6796,"Bharati Vidyapeeths College of Engineering,Lavale, Pune (Un-Aided)",Mechanical Engineering,GSC,73.59,36263,CAP1,DIRECT_SECOND_YEAR_ENGINEERING
